Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Original Air Date,Industry,Business Description,Pitchers Gender,US Viewership,Original Ask Amount,Original Offered Equity,Valuation Requested,Got Deal,Total Deal Amount,Total Deal Equity,Deal Valuation,Number of Sharks in Deal,Investment Amount Per Shark,Equity Per Shark,Royalty Deal,Barbara Corcoran Investment Amount,Barbara Corcoran Investment Equity,Mark Cuban Investment Amount,Mark Cuban Investment Equity,Lori Greiner Investment Amount,Lori Greiner Investment Equity,Robert Herjavec Investment Amount,Robert Herjavec Investment Equity,Daymond John Investment Amount,Daymond John Investment Equity,Kevin O Leary Investment Amount,Kevin O Leary Investment Equity,Guest Investment Amount,Guest Investment Equity,Guest Name,Barbara Corcoran Present,Mark Cuban Present,Lori Greiner Present,Robert Herjavec Present,Daymond John Present,Kevin O Leary Present,Guest Present,Has_Website,Barbara Corcoran Got Deal,Mark Cuban Got Deal,Lori Greiner Got Deal,Robert Herjavec Got Deal,Daymond John Got Deal,Kevin O Leary Got Deal
1,GranolaGourmet,5,24,2009-08-09,2009-09-06,Food and Beverage,Granola Gourmet - Specialty Food,Male,3.35,175000,25.0,700000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
1,FaceBlok,5,25,2009-08-09,2009-09-06,Health/Wellness,Face Blok - Novelties,Female,3.35,50000,30.0,166667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
1,PorkBarrelBBQSauce,6,26,2009-08-09,2009-09-13,Food and Beverage,Pork Barrel BBQ Sauce - Specialty Food,Male,4.2,50000,10.0,500000,1,50000.0,50.0,100000.0,1.0,50000.0,50.0,0.0,50000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0
1,ElementBars,6,27,2009-08-09,2009-09-13,Fitness/Sports/Outdoors,Element Bars - Specialty Food,Male,4.2,150000,15.0,1000000,1,150000.0,30.0,500000.0,1.0,150000.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,30.0,Kevin Harrington,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0
1,UndereaseUnderwear,6,28,2009-08-09,2009-09-13,Fashion/Beauty,Underease Underwear - Undergarments and Basics,Mixed Team,4.2,55000,25.0,220000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
1,KalyxTechnologies,6,29,2009-08-09,2009-09-13,Fashion/Beauty,Kalyx Technologies - Undergarments and Basics,Female,4.2,125000,20.0,625000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0
1,TheFizz,6,30,2009-08-09,2009-09-13,Food and Beverage,The Fizz - Non-Alcoholic Beverages,Male,4.2,150000,25.0,600000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0
1,Soy-Yer-Dough,7,31,2009-08-09,2009-09-29,Food and Beverage,Soy-Yer-Dough - Toys and Games,Male,4.75,125000,25.0,500000,1,300000.0,51.0,588235.0,3.0,100000.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,17.0,100000.0,17.0,100000.0,17.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,1,1
1,GrillCharmsSet,7,32,2009-08-09,2009-09-29,Fashion/Beauty,Grill Charms Set - Kitchen Tools,Female,4.75,50000,25.0,200000,1,50000.0,20.0,250000.0,1.0,50000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0
1,BoogieBoxFitness,7,33,2009-08-09,2009-09-29,Fitness/Sports/Outdoors,Boogie Box Fitness - Fitness Programs,Female,4.75,700000,70.0,1000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
1,TheFunhouseProject,7,34,2009-08-09,2009-09-29,Media/Entertainment,The Fun house Project - Entertainment,Male,4.75,300000,20.0,1500000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
1,TreasureChestPets,8,35,2009-08-09,2009-10-06,Pet Products,Treasure Chest Pets - Toys and Games,Female,5.15,150000,20.0,750000,1,100000.0,60.0,166667.0,2.0,50000.0,30.0,0.0,50000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,30.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1,0,0,0,1,0
1,Notehall,8,36,2009-08-09,2009-10-06,Software/Tech,Notehall - Online Services,Male,5.15,90000,10.0,900000,1,90000.0,25.0,360000.0,1.0,90000.0,25.0,0.0,90000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0
1,Throx,8,37,2009-08-09,2009-10-06,Fashion/Beauty,Throx - Undergarments and Basics,Male,5.15,50000,25.0,200000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
1,WashedUpHollywood,8,38,2009-08-09,2009-10-06,Fashion/Beauty,Washed Up Hollywood - Fashion Accessories,Male,5.15,500000,25.0,2000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
1,GaylaBentleyFashion,9,39,2009-08-09,2009-10-13,Fashion/Beauty,Gayla Bentley Fashion - Women's Apparel,Female,5.24,250000,20.0,1250000,1,250000.0,50.0,500000.0,2.0,125000.0,25.0,0.0,125000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,25.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,1,0
1,ChillSoda,9,40,2009-08-09,2009-10-13,Food and Beverage,Chill Soda - Non-Alcoholic Beverages,Male,5.24,50000,10.0,500000,1,50000.0,20.0,250000.0,1.0,50000.0,20.0,0.0,50000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0
1,CornucopiaExpress,9,41,2009-08-09,2009-10-13,Pet Products,Cornucopia Express - Pet Products,Male,5.24,300000,15.0,2000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
1,VirtuSphere,9,42,2009-08-09,2009-10-13,Electronics,Virtusphere - Electronics,Male,5.24,1500000,10.0,15000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
1,TheUROClub,10,43,2009-08-09,2009-10-20,Fitness/Sports/Outdoors,The UROClub - Golf Products,Male,5.92,25000,51.0,49020,1,25000.0,70.0,35714.0,1.0,25000.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,70.0,Kevin Harrington,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0
1,JumpForward,10,44,2009-08-09,2009-10-20,Children/Education,Jump Forward - Online Services,Male,5.92,150000,10.0,1500000,1,600000.0,50.0,1200000.0,2.0,300000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,25.0,0.0,0.0,300000.0,25.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1
1,TheBobblePlace,10,45,2009-08-09,2009-10-20,Children/Education,The Bobble Place - Toys and Games,Male,5.92,75000,18.0,416667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0
1,Mr.Poncho,10,46,2009-08-09,2009-10-20,Electronics,Mr. Poncho - Electronics,Mixed Team,5.92,50000,25.0,200000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
1,HellsBellsHelmets,11,47,2009-08-09,2010-01-08,Fitness/Sports/Outdoors,Hells Bells Helmets - Outdoor Recreation,Mixed Team,3.94,500000,20.0,2500000,1,500000.0,50.0,1000000.0,1.0,500000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,50.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0
1,ChefInBlack,11,48,2009-08-09,2010-01-08,Food and Beverage,Chef In Black - Specialty Food,Female,3.94,50000,10.0,500000,1,50000.0,40.0,125000.0,1.0,50000.0,40.0,0.0,50000.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0
1,InkFlip,11,49,2009-08-09,2010-01-08,Electronics,Ink Flip - Electronics,Male,3.94,150000,20.0,750000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
1,RompN'Roll,11,50,2009-08-09,2010-01-08,Children/Education,Romp n' Roll - Baby and Children's Entertainment,Mixed Team,3.94,300000,10.0,3000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
1,TheTwister,11,51,2009-08-09,2010-01-08,Fitness/Sports/Outdoors,The Twister - Golf Products,Male,3.94,85000,40.0,212500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
1,GreaseMonkeyWipes,12,52,2009-08-09,2010-01-15,Lifestyle/Home,Grease Monkey Wipes - Outdoor Recreation,Mixed Team,4.43,40000,40.0,100000,1,40000.0,40.0,100000.0,2.0,20000.0,20.0,0.0,20000.0,20.0,0.0,0.0,0.0,0.0,20000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0
1,WeeCanShop,12,53,2009-08-09,2010-01-15,Children/Education,Wee Can Shop - Baby and Children's Entertainment,Mixed Team,4.43,200000,30.0,666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
1,Podillow,12,54,2009-08-09,2010-01-15,Lifestyle/Home,The Podillow - Novelties,Mixed Team,4.43,250000,33.0,757576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
1,TheFactionist,12,55,2009-08-09,2010-01-15,Fashion/Beauty,The Factionist - Men and Women's Apparel,Male,4.43,30000,20.0,150000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
1,Caffeindicator,13,56,2009-08-09,2010-01-29,Food and Beverage,Caffeindicator - Novelties,Male,4.4,200000,25.0,800000,1,200000.0,50.0,400000.0,1.0,200000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,50.0,Kevin Harrington,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0
1,LipstickRemix,13,57,2009-08-09,2010-01-29,Fashion/Beauty,Lipstick Remix - Personal Care and Cosmetics,Female,4.4,105000,30.0,350000,1,105000.0,50.0,210000.0,2.0,52500.0,25.0,0.0,52500.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,52500.0,25.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0
1,LegalGrind,13,58,2009-08-09,2010-01-29,Business Services,Legal Grind - Professional Services,Mixed Team,4.4,200000,15.0,1333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0
1,CaptainIceCream,13,59,2009-08-09,2010-01-29,Food and Beverage,Captain Ice Cream - Specialty Food,Male,4.4,48000,25.0,192000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
1,Nubrella,14,60,2009-08-09,2010-02-05,Fashion/Beauty,Nubrella - Novelties,Male,4.65,200000,25.0,800000,1,200000.0,51.0,392157.0,1.0,200000.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,51.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0
1,Qubits,14,61,2009-08-09,2010-02-05,Children/Education,Qubits - Toys and Games,Male,4.65,90000,51.0,176471,1,90000.0,51.0,176471.0,1.0,90000.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,51.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0
1,SendABall,14,62,2009-08-09,2010-02-05,Children/Education,Send A Ball - Novelties,Female,4.65,86000,20.0,430000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
1,PillarsOfSlippers,14,63,2009-08-09,2010-02-05,Fashion/Beauty,Pillars of Slippers - Women's Shoes,Female,4.65,150000,15.0,1000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
1,LlamaBrew,14,64,2009-08-09,2010-02-05,Green/CleanTech,Llama Brew - Gardening,Mixed Team,4.65,125000,10.0,1250000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
2,WurkinStiffs,1,65,2011-03-20,2011-03-20,Fashion/Beauty,Wurkin Stiffs - Men's Accessories,Male,6.13,85000,10.0,850000,1,100000.0,40.0,250000.0,2.0,50000.0,20.0,0.0,50000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,20.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,1,0
2,TippiToes,1,66,2011-03-20,2011-03-20,Fitness/Sports/Outdoors,Tippi Toes - Baby and Children's Entertainment,Female,6.13,30000,5.0,600000,1,100000.0,30.0,333333.0,2.0,50000.0,15.0,0.0,50000.0,15.0,50000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,0
2,CBSFoods,1,67,2011-03-20,2011-03-20,Food and Beverage,CBS Foods - Specialty Food,Male,6.13,200000,25.0,800000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
2,CopadiVino,1,68,2011-03-20,2011-03-20,Food and Beverage,Copa di Vino - Alcoholic Beverages,Male,6.13,300000,5.0,6000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
2,Toygaroo,2,69,2011-03-20,2011-03-25,Children/Education,Toygaroo - Toys and Games,Female,4.65,100000,10.0,1000000,1,200000.0,35.0,571429.0,2.0,100000.0,17.5,0.0,0.0,0.0,100000.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,17.5,0.0,0.0,NA,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,1,0,0,0,1
2,FirstDefenseNasalScreen,2,70,2011-03-20,2011-03-25,Health/Wellness,First Defense Nasal Screen - Health and Well-Being,Male,4.65,500000,10.0,5000000,1,750000.0,30.0,2500000.0,3.0,250000.0,10.0,1.0,0.0,0.0,250000.0,10.0,0.0,0.0,250000.0,10.0,250000.0,10.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,1,1,0
2,Vurtego,2,71,2011-03-20,2011-03-25,Fitness/Sports/Outdoors,Vurtego - Toys and Games,Male,4.65,500000,20.0,2500000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
2,Waken'Bacon,2,72,2011-03-20,2011-03-25,Food and Beverage,Wake n' Bacon - Novelties,Male,4.65,40000,20.0,200000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
2,ModMomFurniture,3,73,2011-03-20,2011-04-01,Lifestyle/Home,Mod Mom Furniture - Furniture,Female,4.87,90000,25.0,360000,1,90000.0,33.0,272727.0,1.0,90000.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0
2,Flipoutz,3,74,2011-03-20,2011-04-01,Fashion/Beauty,Flipoutz - Toys and Games coins,Mixed Team,4.87,100000,20.0,500000,1,100000.0,25.0,400000.0,1.0,100000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,25.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0
2,FitnessStride,3,75,2011-03-20,2011-04-01,Fitness/Sports/Outdoors,Fitness Stride - Fitness Apparel and Accessories,Male,4.87,140000,15.0,933333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
2,PureAyre,3,76,2011-03-20,2011-04-01,Lifestyle/Home,Pure Ayre - Storage and Cleaning Products,Male,4.87,150000,10.0,1500000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
2,BroccoliWad,4,77,2011-03-20,2011-04-08,Food and Beverage,Broccoli Wad - Novelties,Male,4.67,50000,20.0,250000,1,50000.0,40.0,125000.0,1.0,50000.0,40.0,0.0,50000.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0
2,HillbillyBrand,4,78,2011-03-20,2011-04-08,Fashion/Beauty,Hillbilly Brand - Men and Women's Apparel,Male,4.67,50000,25.0,200000,1,75000.0,25.0,300000.0,2.0,37500.0,12.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37500.0,12.5,37500.0,12.5,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,1,0
2,Ride-OnCarry-On,4,79,2011-03-20,2011-04-08,Travel,Ride-On Carry-On - Baby and Child Care,Mixed Team,4.67,50000,25.0,200000,1,50000.0,25.0,200000.0,1.0,50000.0,25.0,0.0,50000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0
2,UncleZip'sBeefJerky,4,80,2011-03-20,2011-04-08,Food and Beverage,Uncle Zip's Beef Jerky - Specialty Food,Male,4.67,25000,20.0,125000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
2,Lightfilm,5,81,2011-03-20,2011-04-15,Automotive,Lightfilm - Automotive  for car windows,Male,5.28,100000,5.0,2000000,1,10000.0,70.0,14286.0,2.0,5000.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,35.0,5000.0,35.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,1,1,0
2,FridgeFronts,5,82,2011-03-20,2011-04-15,Lifestyle/Home,Fridge Fronts - Home Improvement,Female,5.28,100000,30.0,333333,1,100000.0,50.0,200000.0,2.0,50000.0,25.0,0.0,50000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,25.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1
2,NewEraBrands,5,83,2011-03-20,2011-04-15,Fashion/Beauty,New Era Brands - Novelties contact lens cases,Male,5.28,500000,30.0,1666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
2,ThinGloss,5,84,2011-03-20,2011-04-15,Fashion/Beauty,Thin Gloss - Personal Care and Cosmetics,Female,5.28,80000,20.0,400000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
2,SweepEasy,6,85,2011-03-20,2011-04-22,Lifestyle/Home,Sweep Easy - Storage and Cleaning Products,Male,4.83,40000,25.0,160000,1,75000.0,33.0,227273.0,1.0,75000.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,33.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0
2,DaisyCakes,6,86,2011-03-20,2011-04-22,Food and Beverage,Daisy Cakes - Specialty Food,Female,4.83,50000,25.0,200000,1,50000.0,25.0,200000.0,1.0,50000.0,25.0,0.0,50000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0
2,HotMamaGowns,6,87,2011-03-20,2011-04-22,Fashion/Beauty,Hot Mama Gowns - Maternity gowns,Female,4.83,30000,20.0,150000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0
2,CaddySwag,6,88,2011-03-20,2011-04-22,Fitness/Sports/Outdoors,Caddy Swag - Golf Products,Mixed Team,4.83,60000,20.0,300000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
